	Unnamed: 0.1	Unnamed: 0	imdbid	title	clip_name	year	videoid	genre
10577	14107	1046	tt0059245	The Greatest Story Ever Told	Sermon on the Mount Scene	1965.0	Da02cZG3NDI	['Biography', 'Drama', 'History']
10578	4157	4985	tt1075746	I Am Omega	A Perfect Utopia Scene	2007.0	IORWBsyIivo	['Action', 'Adventure', 'Drama']
10579	8997	25088	tt1255953	Incendies	Disgrace	2010.0	3dnf7FK-BPk	['Drama', 'Mystery', 'War']
10580	5915	16398	tt0303816	Cabin Fever	What's the Rifle For?	2002.0	Cjg8Hj75FPQ	['Horror']
10581	2059	15278	tt0047296	On the Waterfront	Terry Asks Edie Out	1954.0	5PPQutDwpmw	['Crime', 'Drama', 'Thriller']
10582	929	4569	tt1219342	Legend of the Guardians	Kludd's Betrayal Scene	2010.0	n94um7eDILg	['Animation', 'Action', 'Adventure']
10583	3903	3727	tt0852713	The House Bunny	Exorcist Introductions Scene	2008.0	wySz6ysIDhs	['Comedy', 'Romance']
10584	5091	20645	tt0251127	How to Lose a Guy in 10 Days	Mental Person	2003.0	W2Q27LruEnA	['Comedy', 'Romance']
10585	3016	21726	tt0355295	The Brothers Grimm	Mud Monster	2005.0	PR9wl4Qve5E	['Action', 'Adventure', 'Comedy']
10586	16765	21945	tt0250323	The Deep End	Stay Away From My Son	2001.0	3hqspRARlc4	['Crime', 'Drama', 'Mystery']
10587	15929	7150	tt0089504	Lost in America	The $100,000 Box	1985.0	ULLpy_WyJds	['Comedy']
10588	2973	6124	tt0067992	Willy Wonka & the Chocolate Factory	Charlie Finds the Golden Ticket Scene	-1.0	1Fxq_n8e1qA	['Family', 'Fantasy', 'Musical']
10589	15532	24118	tt0106677	Dazed and Confused	Calling Mitch Out	1993.0	-CgUGjRFukQ	['Comedy']
10590	3251	13383	tt0051411	The Big Country	Riding Old Thunder	1958.0	pwqOYWnLxBo	['Romance', 'Western']
10591	17096	18712	tt0098382	Star Trek 5: The Final Frontier	Spock's Brother	1989.0	xvi62S5Ou_E	['Action', 'Adventure', 'Fantasy']
10592	569	6747	tt0082495	Halloween II	Why Won't He Die?	1981.0	Ht3gFCqpFkE	['Horror']
10593	6747	20589	tt0099653	Ghost	Finally Talking	1990.0	3orSzPUIVJw	['Drama', 'Fantasy', 'Romance']
10594	2587	10283	tt1213012	Alpha and Omega	Moonlight Howl	2010.0	k6eXuHmQoiM	['Animation', 'Adventure', 'Comedy']
10595	954	19584	tt0133751	The Faculty	Eye Sore	1998.0	1jiv5JxmUww	['Horror', 'Sci-Fi']
10596	5350	6049	tt0988045	Sherlock Holmes	Master of Disguise Scene	2009.0	wdVtcHMYAM4	['Action', 'Adventure', 'Crime']
10597	5886	1646	tt0064395	Guns of the Magnificent Seven	Stick 'Em Up! Scene	1969.0	yQ62WM_w2iM	['Action', 'Western']
10598	9408	20993	tt0063374	The Odd Couple	Oscar Breaks Down	1968.0	7VO2NcQl2-g	['Comedy']
10599	5389	23975	tt0098554	Uncle Buck	Happy Birthday, Miles	1989.0	JOBYJrVQm3A	['Comedy']
10600	7669	9598	tt0116282	Fargo	TruCoat Scene	1996.0	B2LLB9CGfLs	['Crime', 'Drama', 'Thriller']
10601	1942	21795	tt0338096	Dirty Dancing: Havana Nights	In Each Other's Arms	2004.0	Znook3DEEaI	['Drama', 'Music', 'Romance']
10602	3237	8255	tt0120184	Sphere	It's an Illusion	1998.0	xnV6hJs2Zu0	['Action', 'Mystery', 'Sci-Fi']
10603	15092	8980	tt0120913	Titan A.E.	Covering Cale	2000.0	1MWZ3mZ-tUM	['Animation', 'Action', 'Adventure']
10604	9362	2085	tt1540011	Blair Witch	The Group Finally Snaps Scene	2016.0	wyHOKleZzFM	['Horror', 'Mystery', 'Thriller']
10605	4513	2933	tt0041090	Adam's Rib	Mutual Everything	1949.0	8RGjds-aK00	['Comedy', 'Drama', 'Romance']
10606	7744	1496	tt0134983	Supernova	A Pear of Lovers Scene	2000.0	DC_6r5VR5_U	['Horror', 'Sci-Fi', 'Thriller']
10607	2372	4046	tt1632708	Friends with Benefits	Mommy's Little Slampiece Scene	2011.0	PX5QjCErMgU	['Comedy', 'Romance']
10608	2664	10100	tt0095560	Mac and Me	The Alien Family Escapes	1988.0	DDueSsFUqc4	['Adventure', 'Family', 'Fantasy']
10609	14260	982	tt0297181	I Spy	Pseudo-Double Agent Scene	2002.0	EL-Zzx9ZrOw	['Action', 'Adventure', 'Comedy']
10610	142	446	tt0418819	Land of the Dead	Undead Vengeance Scene	2005.0	aNA-hjvEyUY	['Horror', 'Sci-Fi', 'Thriller']
10611	8281	24594	tt0096734	The 'burbs	Bees and Bad Karma	1989.0	_b25Fbg8xqU	['Comedy', 'Mystery', 'Thriller']
10612	17008	24147	tt0463034	You, Me and Dupree	My Little Duprees!	2006.0	Ig-Vf5-qTSM	['Comedy', 'Romance']
10613	6774	12885	tt0035140	Now, Voyager	A Light That Shines From Within	1942.0	dBal-Rb366c	['Drama', 'Romance']
10614	7924	3600	tt1564367	Just Go With It	Brows Gone Wild Scene	2011.0	nJwGWiuonws	['Comedy', 'Romance']
10615	17241	1145	tt0093999	Snow White	A True Princess Scene	1987.0	2-L4tBlUJos	['Family', 'Fantasy', 'Musical']
10616	8317	663	tt0093756	Police Academy 4	Let's Get Physical Scene	1987.0	shal5AF2Gxc	['Comedy', 'Crime']
10617	4033	907	tt0763831	A Thousand Words	Show Her That You Love Her Scene	2012.0	Nuwu9VTP3Ak	['Comedy', 'Drama']
10618	12932	16114	tt0488508	Arctic Tale	Guarding the Food	2007.0	dwecZ5D3tFY	['Documentary', 'Family']
10619	3812	23543	tt0119395	The Jackal	This is Russia	1997.0	7Vl03BBrGEY	['Action', 'Crime', 'Drama']
10620	1734	26683	tt0080455	The Blues Brothers	Everybody Needs Somebody to Love Scene	1980.0	EHV0zs0kVGg	['Adventure', 'Comedy', 'Crime']
10621	13895	20727	tt0092644	Beverly Hills Cop 2	Final Confrontation	1987.0	Qse_uMLvdwI	['Action', 'Comedy', 'Crime']
10622	6711	25553	tt0120669	Fear and Loathing in Las Vegas	White Rabbit	1998.0	1RBwoUbvxx0	['Adventure', 'Comedy', 'Drama']
10623	4335	8928	tt0055928	Dr. No	Bond, James Bond	1962.0	nLXoZ69ce-I	['Action', 'Adventure', 'Thriller']
10624	13469	5161	tt1386703	Total Recall	Who the Hell Am I? Scene	2012.0	d_A4tfEukp4	['Action', 'Adventure', 'Sci-Fi']
10625	16584	20451	tt0332379	The School of Rock	Creating Musical Fusion	2003.0	Ed2KRddgv-4	['Comedy', 'Music']
10626	741	25802	tt0450405	Cirque du Freak	Being a Vampire Is Deeply Depressing	2010.0	QFOHhusNwtw	['Action', 'Adventure', 'Fantasy']
10627	2237	3788	tt0097757	Mermaids	He's Late Scene	1990.0	FSlLXYohrJg	['Animation', 'Family', 'Fantasy']
10628	16231	9189	tt0244970	Someone Like You...	A Late Night Cheer	2001.0	nM0u8GRt_hU	['Comedy', 'Romance']
10629	48	6347	tt0091167	Hannah and Her Sisters	Converting to Catholicism	1986.0	9VLcxXz-0w4	['Comedy', 'Drama']
10630	4358	9016	tt0316732	Taxi	Chase to the Airport Scene	2004.0	zal_hU83ruo	['Action', 'Comedy', 'Crime']
10631	4344	10714	tt0060196	The Good, the Bad and the Ugly	Angel Eyes Finishes the Job	1966.0	E303pbjYRdo	['Western']
10632	5227	15229	tt0325805	Matchstick Men	Guaranteed Prizes	2003.0	GwQdBsTpmOM	['Comedy', 'Crime', 'Drama']
10633	9477	3615	tt0960144	You Don't Mess With the Zohan	The Coco Package Scene	2008.0	NdGB1rnPcR0	['Comedy']
10634	2157	20510	tt0119978	The Rainmaker	Cliff Comes Home	1997.0	14Fq0FgsKfw	['Crime', 'Drama', 'Thriller']
10635	6543	14313	tt0068309	Boxcar Bertha	Rake Gets Killed	1972.0	nkUx3zstpbU	['Crime', 'Drama', 'Romance']
10636	10606	23276	tt0832266	Definitely, Maybe	A Terribly Timed Proposal	2008.0	KJFbhzrJxg4	['Comedy', 'Drama', 'Romance']
10637	3957	8173	tt0822832	Marley & Me	You're a Great Dog, Marley	2008.0	EOO8TwyVFYI	['Comedy', 'Drama', 'Family']
10638	10596	3747	tt1114740	Paul Blart: Mall Cop	Tanning Bed Trap Scene	2009.0	MeyU68qSBMI	['Action', 'Comedy', 'Crime']
10639	725	679	tt1068242	Footloose	Demolition Deathmatch Scene	2011.0	8Lv0BuXTgoY	['Comedy', 'Drama', 'Music']
10640	4082	9145	tt0111257	Speed	Jack & Annie Escape	1994.0	Z3m-Ht3_tFc	['Action', 'Adventure', 'Thriller']
10641	6139	12926	tt0309912	Nicholas Nickleby	Rescuing Smike	2002.0	AQaOCIrb9Fs	['Adventure', 'Drama', 'Romance']
10642	14838	2584	tt1219827	Ghost in the Shell	Consent to Kill Scene	2017.0	vOQ211AFtLU	['Action', 'Drama', 'Sci-Fi']
10643	9437	4175	tt0144814	The Rage: Carrie 2	True or False? Scene	1999.0	Rt3u4bU6EMU	['Horror', 'Sci-Fi', 'Thriller']
10644	5579	16149	tt0100740	Tales from the Darkside	A Happy Ending	1990.0	T5d-R7FDG7s	['Comedy', 'Fantasy', 'Horror']
10645	5667	6166	tt0800320	Clash of the Titans	Medusa	2010.0	vvDkLhvUa2o	['Action', 'Adventure', 'Fantasy']
10646	11652	14376	tt0057449	The Raven	Speaks	1963.0	O_NBFJ4pow8	['Comedy', 'Fantasy', 'Horror']
10647	13851	14651	tt0119654	Men in Black	Jeebs Loses His Head Scene	1997.0	1FkVXCCfg2A	['Action', 'Adventure', 'Comedy']
10648	17663	5595	tt0305357	Charlie's Angels: Full Throttle	Sorry, Charlie Scene	-1.0	vF-tPvPAqhQ	['Action', 'Adventure', 'Comedy']
10649	12661	2997	tt0301470	Jeepers Creepers 2	Cornfield Attack Scene	2003.0	lPB6exj8Kgo	['Horror']
10650	17410	8125	tt0082332	Enter the Ninja	Seeing an Old Friend Scene	1981.0	G_1jQkCRF58	['Action', 'Crime', 'Drama']
10651	15033	147	tt0046754	The Barefoot Contessa	A Lot of Talent Scene	1954.0	d35M7d-E_PY	['Crime', 'Drama', 'Mystery']
10652	3374	10025	tt0379725	Capote	What's the Name of Your Book?	2005.0	5AJvo1pc3sw	['Biography', 'Crime', 'Drama']
10653	2117	896	tt0884732	The Wedding Ringer	Family Football Scene	2015.0	Se2zCvUqqWw	['Comedy']
10654	4371	15252	tt0280590	Mr. Deeds	A Lady in Distress	2002.0	9KwuLlQrkVI	['Comedy', 'Romance']
10655	5808	19287	tt1034303	Defiance	For My Parents	2008.0	cdVMT44nWzk	['Action', 'Drama', 'History']
10656	7603	20696	tt0322802	Jackass: The Movie	Rocket Skates	2002.0	ezj13E-cX9I	['Documentary', 'Action', 'Comedy']
10657	14056	10391	tt0081398	Raging Bull	Jake Defeats Sugar Ray	1980.0	ybst6CAzXCo	['Biography', 'Drama', 'Sport']
10658	14177	19145	tt0787475	Hot Rod	Whiskey	2007.0	gbu88CKkEzI	['Comedy', 'Sport']
10659	10135	3837	tt0310793	Bowling for Columbine	Dog Shoots Man Scene	2002.0	djr5QNJG73k	['Documentary', 'Crime', 'Drama']
10660	13926	5220	tt0115985	Crossworlds	You Are the Weapon Scene	1997.0	9ltpGvaDfBM	['Action', 'Sci-Fi', 'Comedy']
10661	13983	13880	tt0113026	The Fantasticks	Never Say No	1995.0	d3ZUSI1_lOc	['Musical', 'Romance']
10662	14438	6463	tt0834001	Underworld: Rise of the Lycans	Escaped	2009.0	Xq_9TDk-hj0	['Action', 'Fantasy', 'Sci-Fi']
10663	12231	11707	tt0267913	Scooby-Doo	Scrappy-Doo	2002.0	Ia8LqyDsdbo	['Adventure', 'Comedy', 'Family']
10664	12468	2658	tt1528854	Daddy's Home	Sperm Envy Scene	2015.0	fPcbyFeefXs	['Comedy', 'Family']
10665	16272	14666	tt0119822	As Good as It Gets	Verdell the Dog	1997.0	itIDxKxfGJI	['Comedy', 'Drama', 'Romance']
10666	11183	1410	tt0089489	Lifeforce	Totally Dangerous Scene	1985.0	_iUWKODwAN8	['Action', 'Horror', 'Mystery']
10667	8318	20868	tt0083511	48 Hrs.	End of Story	1982.0	FWEQfN39sTo	['Action', 'Comedy', 'Crime']
10668	7504	14722	tt0310281	A Mighty Wind	Hitting That Sixth	2003.0	2idVkpn0YAU	['Comedy', 'Music']
10669	2856	26396	tt0083658	Blade Runner	Deckard vs. Pris	1982.0	e9t5ikxjAQ4	['Action', 'Sci-Fi', 'Thriller']
10670	2965	13409	tt0093640	No Way Out	Sam's Confession	1987.0	Y_lgyJtcb2A	['Action', 'Crime', 'Drama']
10671	3842	21742	tt0117571	Scream	Do You Want to Die, Sidney? Scene	1996.0	p8Ejl4eeFXM	['Horror', 'Mystery']
10672	2544	1952	tt0892782	Monsters vs. Aliens	First Contact Scene	2009.0	tLXNDzc-2fA	['Animation', 'Action', 'Comedy']
10673	14803	24449	tt0365748	Shaun of the Dead	Oblivious to the Zombies	2004.0	mqQ8Y9Sjp7o	['Comedy', 'Horror']
10674	16637	1362	tt0427152	Dinner for Schmucks	The Lion and the Penguin Scene	2010.0	C2KN6BHuPWA	['Comedy']
10675	5418	25705	tt0081505	The Shining	Redrum Scene	1980.0	FLjixsUEj5E	['Drama', 'Horror']
10676	12239	16519	tt0097240	Drugstore Cowboy	9 X 10 is 75	1989.0	TksvZdrx9_A	['Crime', 'Drama']
10677	17500	23508	tt0141926	U-571	A Submarine Captain	2000.0	3VKQkg9cpio	['Action', 'War']
10678	15517	20550	tt0196229	Zoolander	Computer Experts	2001.0	H2uHBhKTSe0	['Comedy']
10679	1464	20526	tt0090329	Witness	Murder	1985.0	J215p0P-ieA	['Crime', 'Drama', 'Romance']
10680	15729	1074	tt0095497	The Last Temptation of Christ	Paul's False Testimony Scene	1988.0	poTqVcSgFRE	['Drama']
10681	10479	6063	tt0988045	Sherlock Holmes	It's a Band Saw	2009.0	jb0Cjzd2lKU	['Action', 'Adventure', 'Crime']
10682	39	1372	tt0077504	The End	Straitjacket Surprise Scene	1978.0	tDD6wnNN-IQ	['Comedy', 'Drama']
10683	9456	3801	tt0089175	Fright Night	Dawn Arrives Scene	1985.0	PvoBUI7uz-w	['Horror', 'Thriller']
10684	14275	10672	tt0804516	P2	Back Stab	2007.0	7q5lFxaC2f4	['Crime', 'Horror', 'Thriller']
10685	8968	20208	tt0273923	Orange County	The Dean Trips Out	2002.0	8hJlwQwwCGk	['Comedy', 'Drama']
10686	17179	14679	tt0245686	Joe Dirt	The Gator Show	2001.0	I_X0TKL3bqk	['Adventure', 'Comedy', 'Drama']
10687	2646	2920	tt0104107	Diggstown	John Gillon's Plan Scene	1992.0	_kGt7Vv2Pyw	['Drama', 'Sport']
10688	2041	20408	tt0067185	Harold and Maude	Dating Questionnaire	1971.0	reJAzTE980s	['Comedy', 'Drama', 'Romance']
10689	14327	6093	tt0844471	Cloudy with a Chance of Meatballs	Spaghetti Twister	2009.0	fLvEcBoOpnQ	['Animation', 'Adventure', 'Comedy']
10690	14478	17813	tt0089945	Rustlers' Rhapsody	Take Care of Him	1985.0	ewVwSrVSKS4	['Comedy', 'Western']
10691	15903	19585	tt0133751	The Faculty	Deadly Distrust	1998.0	ZWly042cYCo	['Horror', 'Sci-Fi']
10692	13312	19303	tt0443489	Dreamgirls	We're Your	2006.0	fbNz1vlRSyM	['Drama', 'Music', 'Musical']
10693	11068	5653	tt0352277	De-Lovely	Night and Day Scene	2004.0	mM5dRMY2u28	['Biography', 'Drama', 'Music']
10694	16693	18095	tt0122718	Small Soldiers	The Gorgonites Fight Back	1998.0	H7XEyuPBE48	['Action', 'Adventure', 'Comedy']
10695	13156	9977	tt0085862	Lone Wolf McQuade	Fighting Through Pain	1983.0	Ki6bBFE0o88	['Action', 'Crime', 'Drama']
10696	14586	2178	tt0112401	Assassins	Number One Scene	1995.0	howhfMAoEt0	['Action', 'Crime', 'Thriller']
10697	16910	18200	tt0063356	No Way to Treat a Lady	A Little Delicate Spot	1968.0	UGKRVSevWnA	['Comedy', 'Crime', 'Drama']
10698	207	805	tt1277953	Madagascar 3	King Julien Falls in Love Scene	2012.0	JFAAK6FfOSA	['Animation', 'Adventure', 'Comedy']
10699	12693	19906	tt0302886	Old School	Earmuff It For Me	2003.0	va6nRaZ9eRg	['Comedy']
10700	4313	3985	tt0243133	The Man Who Wasn't There	A Diamond in the Rough Scene	2001.0	gM8trQSURdg	['Crime', 'Drama']
10701	6180	5867	tt0071517	Foxy Brown	Below the Belt Scene	-1.0	sp0O70Q5FAQ	['Action', 'Crime', 'Thriller']
10702	6570	2765	tt1374989	Pride and Prejudice and Zombies	Irrevocably Caught Scene	2016.0	uFTd09NNJzo	['Action', 'Comedy', 'Fantasy']
10703	11586	25070	tt1194263	Get Low	A Fair Price	2009.0	yzGKgnbclz8	['Drama', 'Mystery']
10704	15154	14624	tt1259571	Twilight: New Moon	Paper Cut	2009.0	lkMilWJJR_U	['Adventure', 'Drama', 'Fantasy']
10705	6438	11912	tt1136608	Nine	Film is a Dream	2009.0	ymZFsUBiKJA	['Action', 'Sci-Fi', 'Thriller']
10706	4670	9463	tt0449010	Eragon	Kills Durza	2006.0	K0xpWKgNCk0	['Action', 'Adventure', 'Family']
10707	13317	1267	tt1213641	First Man	We Have Liftoff Scene	2018.0	FubpK1Tho6M	['Biography', 'Drama', 'History']
10708	5240	886	tt1107365	Open Season 2	Close to You Scene	2008.0	H4YWQ0uEY2U	['Animation', 'Adventure', 'Comedy']
10709	2355	2720	tt0079073	Dracula	A Vampire Van Helsing Scene	1979.0	grdxSWSHJaY	['Horror', 'Romance']
10710	6633	7681	tt1229340	Anchorman 2: The Legend Continues	Where Are My Legs? Scene	-1.0	GKNv1vjCnQI	['Comedy']
10711	6783	15627	tt0320691	Underworld	Why Are They After You?	2003.0	tAH5PR2SvXM	['Action', 'Fantasy', 'Thriller']
10712	3252	18284	tt0051745	Houseboat	Perhaps I Will Get a Job	1958.0	JQwmeTKQLo8	['Comedy', 'Drama', 'Family']
10713	12174	3309	tt0093660	Nuts	I'm Not Incompetent Scene	1987.0	oMt4F9ELo3U	['Drama', 'Thriller']
10714	11643	1915	tt0245803	Bulletproof Monk	Attacked by Mercenaries Scene	2003.0	ioE_djgs810	['Action', 'Comedy', 'Fantasy']
10715	10824	13545	tt0082416	The French Lieutenant's Woman	A Proper Talk	1981.0	4SzQZn8xGnA	['Drama', 'Romance']
10716	5409	16590	tt0101912	Frankie and Johnny	She Was Just Asking Me Out	1991.0	LOxqK6o4NN0	['Comedy', 'Drama', 'Romance']
10717	4080	18522	tt0364751	Without a Paddle	ATV Speeder Chase	2004.0	iIeyS_5sJHE	['Adventure', 'Comedy', 'Mystery']
10718	16785	9890	tt0095444	Killer Klowns from Outer Space	Deadly Puppet Show	1988.0	KTHJmfCHWc4	['Comedy', 'Horror', 'Sci-Fi']
10719	1052	16176	tt0434139	The Last Kiss	I Miss You	2006.0	_qJp9DwYgck	['Comedy', 'Drama', 'Romance']
10720	6856	10464	tt0250202	All Over the Guy	Post-Date Analysis	2001.0	2OmHGM9zHqU	['Comedy', 'Romance']
10721	1368	15730	tt0129167	The Iron Giant	Superman	1999.0	D4dT2eBWI2M	['Animation', 'Action', 'Adventure']
10722	15915	4472	tt0990407	The Green Hornet	I Am the Green Hornet Scene	2011.0	Zbi-MbMsnIM	['Action', 'Comedy']
10723	7825	20652	tt0108525	Wayne's World 2	A Real Actor	1993.0	6eWsFFQP0gA	['Comedy', 'Music']
10724	15525	8686	tt1549920	The Last Stand	Kill the Lights	2013.0	HxdxfEN2v9s	['Action', 'Thriller']
10725	1683	22401	tt0186975	Down to You	Let's Stay Together	2000.0	VrFey4EPA8Y	['Comedy', 'Drama', 'Romance']
10726	5335	14693	tt0079417	Kramer vs. Kramer	I'm Leaving You	1979.0	80UzhoD-RBs	['Drama']
10727	5754	2450	tt0104815	El Mariachi	Sings Scene	1992.0	KQzNG70KguM	['Action', 'Crime', 'Thriller']
10728	7116	21975	tt0300051	Jersey Girl	A Publicist Legend	2004.0	_9ZdW3KXuMs	['Comedy', 'Drama', 'Romance']
10729	10261	5455	tt0094321	Who's That Girl	Are You the Anti-Christ? Scene	1987.0	xm2ztDqbbZE	['Comedy', 'Music', 'Romance']
10730	1829	5697	tt0061418	Bonnie and Clyde	A Getaway Driver Scene	1967.0	SLC0omm3N98	['Action', 'Biography', 'Crime']
10731	5590	24978	tt0088763	Back to the Future	The DeLorean	1985.0	pLRk4xG-JCI	['Adventure', 'Comedy', 'Sci-Fi']
10732	15210	25497	tt0115783	Bulletproof	Charlie Knows the Woods	1996.0	iXfhOj2PobA	['Action', 'Comedy', 'Crime']
10733	12549	23594	tt0127536	Elizabeth	The Burning of Master Nicholas Ridley	1998.0	nxdpR5oyCOs	['Biography', 'Drama', 'History']
10734	5578	20258	tt0162650	Shaft	Meeting Peoples	2000.0	iVoG7CivnH0	['Action', 'Crime', 'Thriller']
10735	7097	21523	tt0111512	The Legend of Drunken Master	The Chained Henchman	1994.0	N_vildqkupI	['Action', 'Comedy']
10736	2664	10100	tt0095560	Mac and Me	The Alien Family Escapes	1988.0	DDueSsFUqc4	['Adventure', 'Family', 'Fantasy']
10737	8213	1738	tt0083642	The Best Little Whorehouse in Texas	Hard Candy Christmas Scene	1982.0	gcPY3RIvtCw	['Comedy', 'Musical']
10738	3789	17989	tt0134067	The Rugrats Movie	Dil Pickles	1998.0	MOKKPloglVE	['Animation', 'Adventure', 'Comedy']
10739	195	19152	tt0427229	Failure to Launch	Real Feelings	2006.0	Apv7l4b68MQ	['Comedy', 'Romance']
10740	12130	15270	tt0277371	Not Another Teen Movie	Anyone Can Be Prom Queen	2001.0	CXYlv-z_xHQ	['Comedy']
10741	8386	7002	tt1524575	The Vatican Tapes	Why Did You Do This?	2015.0	OIFEMSfu4pk	['Horror', 'Thriller']
10742	12322	13421	tt0083629	The Beast Within	Fresh Meat	1982.0	snKDmQJqQ1E	['Horror']
10743	1766	11188	tt0790636	Dallas Buyers Club	I Don't Want No Trouble	2013.0	73b7dIqGdUg	['Biography', 'Drama']
10744	4693	20308	tt0054698	Breakfast at Tiffany's	The Mean Reds	1961.0	4jsUIgchHXU	['Comedy', 'Drama', 'Romance']
10745	1273	8422	tt0780622	Teeth	Back Door Man	2007.0	1GvlSPJ37Hw	['Comedy', 'Fantasy', 'Horror']
10746	4307	17665	tt0088170	Star Trek 3: The Search for Spock	Be Careful What You Wish For	1984.0	MPQvVBaOx2E	['Action', 'Adventure', 'Sci-Fi']
10747	883	19123	tt0463998	Freedom Writers	You Don't Even Like Them	2007.0	jA-BCSOaa4Q	['Biography', 'Crime', 'Drama']
10748	969	2248	tt1340138	Terminator Genisys	Come With Me Scene	2015.0	AEBd24_Uxfk	['Action', 'Adventure', 'Sci-Fi']
10749	14408	3405	tt1385826	The Adjustment Bureau	I Choose Her	2010.0	R9HPdX0TZAg	['Romance', 'Sci-Fi', 'Thriller']
10750	10605	7108	tt0091983	Something Wild	Getting a Room	1986.0	ueNjp9QfQFM	['Comedy', 'Crime', 'Romance']
10751	7312	24298	tt0411477	Hellboy 2: The Golden Army	A Deal With the Angel of Death	2008.0	s-rl8q9jezU	['Action', 'Adventure', 'Fantasy']
10752	1437	14964	tt0103874	Bram Stoker's Dracula	Dracula's Brides	1992.0	9CIAkk-YENU	['Horror']
10753	9697	6304	tt0259324	Ghost Rider	The Penance Stare Scene	-1.0	-fvfHqNEmGU	['Action', 'Fantasy', 'Thriller']
10754	11517	16152	tt0100740	Tales from the Darkside	Post-Alexandrian Pictogram Porn	1990.0	fvVBKWMTSRM	['Comedy', 'Fantasy', 'Horror']
10755	1896	15651	tt1156398	Zombieland	Limber Up	2009.0	sSvxvpY7PZM	['Adventure', 'Comedy', 'Horror']
10756	15982	18009	tt0419887	The Kite Runner	The Rest of My Life	2007.0	ZHNyG9ykGDA	['Drama']
10757	7786	16254	tt0486259	American Teen	Spin the Bottle	2008.0	wYMfDxQdnUc	['Documentary']
10758	2335	1702	tt0095990	Return of the Living Dead Part II	I'm Not Into Dead Guys Scene	1988.0	SSQJIBb_9gw	['Comedy', 'Horror', 'Sci-Fi']
10759	6541	13918	tt0054428	The Unforgiven	Charlie Is Ambushed	1960.0	mvAkLCKYvwU	['Drama', 'Romance', 'Western']
10760	11131	3552	tt0102492	My Girl	It Hurts So Bad Scene	1991.0	fV-wb1gZOyo	['Comedy', 'Drama', 'Family']
10761	499	24282	tt0095489	The Land Before Time	Finding Green Food	1988.0	hR1XzVQnfqY	['Animation', 'Adventure', 'Drama']
10762	1845	18257	tt0119360	In & Out	Guide to Being a Manly Man	1997.0	xa-P9llTLM4	['Comedy', 'Romance']
10763	6041	6732	tt0085636	Halloween III: Season of the Witch	Silver Shamrock Shutdown	1982.0	yOWS9e_r5OI	['Horror', 'Mystery', 'Sci-Fi']
10764	15890	9318	tt0107614	Mrs. Doubtfire	's Cake Face	1993.0	7m8_QLnRBFo	['Comedy', 'Drama', 'Family']
10765	8007	21222	tt0115697	Black Sheep	Too Close For Comfort	1996.0	WZppJUaR7_0	['Comedy']
10766	2657	26589	tt0979434	Lottery Ticket	Winning the Lottery	2010.0	kGpNxt3bD6E	['Comedy']
10767	833	923	tt1321509	Death at a Funeral	Not My Father Scene	2010.0	CnrR2upI8Jo	['Comedy']
10768	16628	844	tt0097778	Look Who's Talking	I'll Babysit Scene	1989.0	03uEq5dKcFs	['Comedy']
10769	17715	2391	tt0455944	The Equalizer	Head of the Snake Scene	2014.0	4zBMw2XqgWY	['Action', 'Crime', 'Thriller']
10770	15276	18869	tt0964517	The Fighter	Look At You	2010.0	wWswgKOqkZM	['Biography', 'Drama', 'Sport']
10771	3799	26196	tt1130080	The Informant!	The Next Company President	2009.0	D_Acqs7T5-0	['Biography', 'Comedy', 'Crime']
10772	2083	19227	tt0111280	Star Trek: Generations	The Enterprise Crashes	1994.0	FpgyrIlhoyw	['Action', 'Adventure', 'Mystery']
10773	5078	3692	tt0100258	Night of the Living Dead	They Are Us, We Are Them Scene	1990.0	7AB4ab4LtFo	['Horror']
10774	5057	8327	tt0087985	Red Dawn	God Help Me	1984.0	S7GMNTJa5zQ	['Action', 'Drama']
10775	567	21665	tt0113326	Rumble in the Bronx	Hovercraft By Land	1995.0	ZWrv3l_2tGQ	['Action', 'Comedy', 'Crime']
10776	10844	1528	tt0938283	The Last Airbender	The Avatar State Scene	2010.0	KMOr9s3kfM0	['Action', 'Adventure', 'Family']
10777	16127	17492	tt0070895	Walking Tall	Road Ambush	1973.0	o-e8eejeHLA	['Action', 'Biography', 'Crime']
10778	2918	11766	tt0195945	Next Friday	No Locked Doors Scene	2000.0	sL1b7ZnItoI	['Comedy']
10779	4107	18898	tt0203230	You Can Count on Me	I Think You Should Leave	2000.0	MALjtjcdmt8	['Drama']
