	path	genre	Drama	Act_Adv	Com_Rom	Thr_Hor_Cri
23206	frames\Drama_Horror\gS6ibQuZIS8\2116.jpg	Thr_Hor_Cri	0	0	0	1
23207	frames\Horror\3Iambpg_8w4\3036.jpg	Thr_Hor_Cri	0	0	0	1
23208	frames\Comedy_Romance\TPsW2FYprfI\736.jpg	Com_Rom	0	0	1	0
23209	frames\Comedy_Drama\qEJNox8TCOw\2346.jpg	Com_Rom	0	0	1	0
23210	frames\Drama_Thriller\36LnnBNcETk\1196.jpg	Thr_Hor_Cri	0	0	0	1
23211	frames\Action_Drama\cdVMT44nWzk\2346.jpg	Act_Adv	0	1	0	0
23212	frames\Drama_Romance\faRFVdrRpws\736.jpg	Com_Rom	0	0	1	0
23213	frames\Adventure_Drama\Zx2SsdhKqbk\1886.jpg	Act_Adv	0	1	0	0
23214	frames\Adventure_Comedy\oLUmNV0tmMo\1196.jpg	Act_Adv	0	1	0	0
23215	frames\Action_Thriller\f_LDdElm9fc\1426.jpg	Thr_Hor_Cri	0	0	0	1
23216	frames\Comedy_Romance\0JoIRmQW2es\3496.jpg	Com_Rom	0	0	1	0
23217	frames\Action_Comedy\t1gkRAWvxOs\2116.jpg	Act_Adv	0	1	0	0
23218	frames\Drama_Horror\_41AKvC_uGk\736.jpg	Thr_Hor_Cri	0	0	0	1
23219	frames\Comedy_Romance\-L9EZRMgmXM\1656.jpg	Com_Rom	0	0	1	0
23220	frames\Adventure_Comedy\Lrr_z_4VLdU\276.jpg	Act_Adv	0	1	0	0
23221	frames\Action_Adventure\VKFsmZhQWtg\1196.jpg	Act_Adv	0	1	0	0
23222	frames\Comedy_Crime\IrDrwaot490\1426.jpg	Thr_Hor_Cri	0	0	0	1
23223	frames\Drama\eB46dRO0YZ8\966.jpg	Drama	1	0	0	0
23224	frames\Action_Comedy\VUG-5kLRjeY\736.jpg	Act_Adv	0	1	0	0
23225	frames\Drama\fxriLTLhyyY\2576.jpg	Drama	1	0	0	0
23226	frames\Action_Thriller\NNfMLLVwiN0\966.jpg	Thr_Hor_Cri	0	0	0	1
23227	frames\Action_Comedy\nC-it_V8df0\506.jpg	Act_Adv	0	1	0	0
23228	frames\Adventure_Comedy\fLswSc81mw8\1426.jpg	Act_Adv	0	1	0	0
23229	frames\Horror\kJnH45GslL0\2576.jpg	Thr_Hor_Cri	0	0	0	1
23230	frames\Drama\kHRe9qdfLsw\966.jpg	Drama	1	0	0	0
23231	frames\Action_Comedy\_th4Xe6Dsm4\2576.jpg	Act_Adv	0	1	0	0
23232	frames\Drama_Horror\tbdHhLOzT-Y\46.jpg	Thr_Hor_Cri	0	0	0	1
23233	frames\Crime_Drama\b9qMqGTi1uc\1196.jpg	Thr_Hor_Cri	0	0	0	1
23234	frames\Adventure_Comedy\tsIYleoAQpY\1196.jpg	Act_Adv	0	1	0	0
23235	frames\Adventure_Comedy\9L-HJ7BVR6A\1656.jpg	Act_Adv	0	1	0	0
23236	frames\Drama\JqoH6dDyZmk\506.jpg	Drama	1	0	0	0
23237	frames\Action_Drama\L1UxZJ9owXY\2346.jpg	Act_Adv	0	1	0	0
23238	frames\Adventure_Comedy\HmwZxnQbox8\1196.jpg	Act_Adv	0	1	0	0
23239	frames\Action_Adventure\j8Sb4-hMhCg\966.jpg	Act_Adv	0	1	0	0
23240	frames\Adventure_Comedy\63KOboifCig\1426.jpg	Act_Adv	0	1	0	0
23241	frames\Adventure_Comedy\in5f7RMtnoU\966.jpg	Act_Adv	0	1	0	0
23242	frames\Comedy_Crime\fbwsXqUpZRU\966.jpg	Thr_Hor_Cri	0	0	0	1
23243	frames\Comedy_Drama\meSIVfOyerg\2116.jpg	Com_Rom	0	0	1	0
23244	frames\Drama\TffPDHIwQtc\1886.jpg	Drama	1	0	0	0
23245	frames\Comedy_Drama\UJWni94vAAU\736.jpg	Com_Rom	0	0	1	0
23246	frames\Action_Drama\hprw4GtCu1w\3036.jpg	Act_Adv	0	1	0	0
23247	frames\Drama\SccBZYmyjxE\1656.jpg	Drama	1	0	0	0
23248	frames\Comedy_Horror\K7bA4PB0zdk\2116.jpg	Thr_Hor_Cri	0	0	0	1
23249	frames\Drama\UephHvStdWw\3956.jpg	Drama	1	0	0	0
23250	frames\Action_Adventure\dgJKcCZkXxY\736.jpg	Act_Adv	0	1	0	0
23251	frames\Comedy\EOQeU_6vbeg\3266.jpg	Com_Rom	0	0	1	0
23252	frames\Adventure_Drama\Wy3IoFyvWOs\2806.jpg	Act_Adv	0	1	0	0
23253	frames\Comedy\4G6VXPkfDvo\1426.jpg	Com_Rom	0	0	1	0
23254	frames\Comedy_Drama\Qfv31xWBgGI\1886.jpg	Com_Rom	0	0	1	0
23255	frames\Adventure_Comedy\xG6V0I6_ZP8\276.jpg	Act_Adv	0	1	0	0
23256	frames\Comedy_Crime\0z-FtAMg6Vw\736.jpg	Thr_Hor_Cri	0	0	0	1
23257	frames\Drama_Romance\rpy7vhvX8jw\46.jpg	Com_Rom	0	0	1	0
23258	frames\Comedy\NIDabDkcS8o\1196.jpg	Com_Rom	0	0	1	0
23259	frames\Action_Adventure\8OilisaAv0I\1886.jpg	Act_Adv	0	1	0	0
23260	frames\Adventure_Comedy\Kuwa9UzfMGg\1656.jpg	Act_Adv	0	1	0	0
23261	frames\Action_Adventure\1OxDZKordaM\2346.jpg	Act_Adv	0	1	0	0
23262	frames\Drama\MeTuNES82O0\46.jpg	Drama	1	0	0	0
23263	frames\Adventure_Comedy\KLIB40d6Pz8\1426.jpg	Act_Adv	0	1	0	0
23264	frames\Adventure_Drama\GJleW4TCQM0\1656.jpg	Act_Adv	0	1	0	0
23265	frames\Comedy\DYAdSce8Rd0\736.jpg	Com_Rom	0	0	1	0
23266	frames\Adventure_Comedy\uen_1bL_TXc\3266.jpg	Act_Adv	0	1	0	0
23267	frames\Action_Crime\Sp1xdUY8R14\966.jpg	Thr_Hor_Cri	0	0	0	1
23268	frames\Drama\AbRlLFpC34s\1886.jpg	Drama	1	0	0	0
23269	frames\Adventure_Comedy\NkaJFlr5Fhk\506.jpg	Act_Adv	0	1	0	0
23270	frames\Comedy_Drama\XrxIR2uja8w\1196.jpg	Com_Rom	0	0	1	0
23271	frames\Action_Thriller\Ki5TEx2nIHQ\1656.jpg	Thr_Hor_Cri	0	0	0	1
23272	frames\Action_Adventure\nD6DMtXc3mY\1196.jpg	Act_Adv	0	1	0	0
23273	frames\Comedy_Drama\LGoKKhQPggM\966.jpg	Com_Rom	0	0	1	0
23274	frames\Comedy_Drama\AyodiwWneu8\1196.jpg	Com_Rom	0	0	1	0
23275	frames\Comedy_Crime\i812ZsyyeLg\1426.jpg	Thr_Hor_Cri	0	0	0	1
23276	frames\Drama\mAtmopQxu0o\1656.jpg	Drama	1	0	0	0
23277	frames\Adventure_Comedy\vLt5ei598CY\46.jpg	Act_Adv	0	1	0	0
23278	frames\Action_Adventure\2pVPaPFm5iI\276.jpg	Act_Adv	0	1	0	0
23279	frames\Drama\7n1uwzYOBa0\276.jpg	Drama	1	0	0	0
23280	frames\Horror\eT5XhG7qLcU\46.jpg	Thr_Hor_Cri	0	0	0	1
23281	frames\Action_Adventure\jr7HNZg0ljU\1886.jpg	Act_Adv	0	1	0	0
23282	frames\Comedy_Drama\c7tvfdSjRE4\2116.jpg	Com_Rom	0	0	1	0
23283	frames\Comedy_Drama\pxSjP6JkAis\1426.jpg	Com_Rom	0	0	1	0
23284	frames\Comedy_Romance\HZNy5irM2YE\1196.jpg	Com_Rom	0	0	1	0
23285	frames\Action_Thriller\HSckms_rfwY\1656.jpg	Thr_Hor_Cri	0	0	0	1
23286	frames\Action_Crime\9Dka54jH9po\2346.jpg	Thr_Hor_Cri	0	0	0	1
23287	frames\Adventure_Comedy\uy4F1IeShVA\506.jpg	Act_Adv	0	1	0	0
23288	frames\Action_Drama\yGbUcqCXe14\1656.jpg	Act_Adv	0	1	0	0
23289	frames\Comedy\xtRnl5zHKxc\736.jpg	Com_Rom	0	0	1	0
23290	frames\Comedy_Drama\A3xuABrdKis\966.jpg	Com_Rom	0	0	1	0
23291	frames\Adventure\X2YJECANG6A\1196.jpg	Act_Adv	0	1	0	0
23292	frames\Comedy\BWT3i-fgw0s\506.jpg	Com_Rom	0	0	1	0
23293	frames\Comedy\G2Mbj06Ns2Y\966.jpg	Com_Rom	0	0	1	0
23294	frames\Adventure\NvPYToFoU2M\2116.jpg	Act_Adv	0	1	0	0
23295	frames\Comedy_Romance\uD2mdsAwJBA\276.jpg	Com_Rom	0	0	1	0
23296	frames\Comedy_Drama\HO6yGAV4G0A\1196.jpg	Com_Rom	0	0	1	0
23297	frames\Adventure_Horror\coOguh0UhcY\1886.jpg	Thr_Hor_Cri	0	0	0	1
23298	frames\Comedy\Axru07JeBig\276.jpg	Com_Rom	0	0	1	0
23299	frames\Comedy_Drama\JcO_Cs2WZLU\2116.jpg	Com_Rom	0	0	1	0
23300	frames\Adventure_Comedy\9F3iBMYvQOs\3726.jpg	Act_Adv	0	1	0	0
23301	frames\Drama\r0ladY1kwco\2116.jpg	Drama	1	0	0	0
23302	frames\Comedy_Crime\k1z5PejkIyY\506.jpg	Thr_Hor_Cri	0	0	0	1
23303	frames\Crime_Drama\VrJMgYRC_ys\736.jpg	Thr_Hor_Cri	0	0	0	1
23304	frames\Drama\YGlqg2jC3R4\2346.jpg	Drama	1	0	0	0
23305	frames\Action_Adventure\OdL9R0ZODYs\966.jpg	Act_Adv	0	1	0	0
23306	frames\Action_Horror\68av2-Ti-GU\1656.jpg	Thr_Hor_Cri	0	0	0	1
23307	frames\Action_Adventure\7ikLl_nUM2A\2806.jpg	Act_Adv	0	1	0	0
23308	frames\Action_Adventure\5kGTDvVTAOw\1656.jpg	Act_Adv	0	1	0	0
23309	frames\Action_Adventure\nn1qvGiHvLc\1656.jpg	Act_Adv	0	1	0	0
23310	frames\Comedy_Horror\8mZEPgvvd4I\1656.jpg	Thr_Hor_Cri	0	0	0	1
23311	frames\Drama_Romance\EV5W98Ql4vQ\2116.jpg	Com_Rom	0	0	1	0
23312	frames\Comedy_Thriller\1nVThHLqda0\276.jpg	Thr_Hor_Cri	0	0	0	1
23313	frames\Comedy_Drama\ES496lmmGcM\736.jpg	Com_Rom	0	0	1	0
23314	frames\Crime_Drama\tSXp2wB6kXQ\966.jpg	Thr_Hor_Cri	0	0	0	1
23315	frames\Drama_Romance\YGenu4ZFnmQ\3726.jpg	Com_Rom	0	0	1	0
23316	frames\Comedy_Drama\846by3LOKlA\3266.jpg	Com_Rom	0	0	1	0
23317	frames\Crime_Drama\Il1NzkQ3rYs\2116.jpg	Thr_Hor_Cri	0	0	0	1
23318	frames\Action_Comedy\ETu553EnTJM\276.jpg	Act_Adv	0	1	0	0
23319	frames\Drama\SccBZYmyjxE\2346.jpg	Drama	1	0	0	0
23320	frames\Crime_Drama\HYOjY7JJDBI\46.jpg	Thr_Hor_Cri	0	0	0	1
23321	frames\Adventure_Drama\Wy3IoFyvWOs\4646.jpg	Act_Adv	0	1	0	0
23322	frames\Comedy_Drama\nS-0lfCTcrk\1196.jpg	Com_Rom	0	0	1	0
23323	frames\Comedy_Drama\Ky5Y99wb_00\1196.jpg	Com_Rom	0	0	1	0
23324	frames\Adventure_Comedy\xNu0qNfOoGY\3036.jpg	Act_Adv	0	1	0	0
23325	frames\Drama\kDfvxJUxL10\2576.jpg	Drama	1	0	0	0
23326	frames\Comedy_Drama\x03pWg-naqg\2116.jpg	Com_Rom	0	0	1	0
23327	frames\Adventure_Comedy\Gt4t3ZZsAnQ\506.jpg	Act_Adv	0	1	0	0
23328	frames\Adventure_Comedy\LRD16Y5xR9Y\966.jpg	Act_Adv	0	1	0	0
23329	frames\Action_Drama\6bxEuaulT4k\966.jpg	Act_Adv	0	1	0	0
23330	frames\Comedy\OFmxUUOxZl8\2576.jpg	Com_Rom	0	0	1	0
23331	frames\Adventure_Comedy\TJa_A5cVd-w\966.jpg	Act_Adv	0	1	0	0
23332	frames\Horror_Thriller\iSio5xjSYqs\966.jpg	Thr_Hor_Cri	0	0	0	1
23333	frames\Comedy_Romance\_525BmUkPmI\46.jpg	Com_Rom	0	0	1	0
23334	frames\Adventure_Comedy\M_HMbS9bEhM\46.jpg	Act_Adv	0	1	0	0
23335	frames\Action_Adventure\EMKD4L6Peto\3266.jpg	Act_Adv	0	1	0	0
23336	frames\Drama_Romance\Ustq_iSIqgQ\276.jpg	Com_Rom	0	0	1	0
23337	frames\Comedy_Drama\lPe61El1_3E\1196.jpg	Com_Rom	0	0	1	0
23338	frames\Comedy_Romance\EroyjPcw3sg\1426.jpg	Com_Rom	0	0	1	0
23339	frames\Comedy_Drama\2Bml42cWPpo\966.jpg	Com_Rom	0	0	1	0
23340	frames\Horror\P5kDAUzl-T4\46.jpg	Thr_Hor_Cri	0	0	0	1
23341	frames\Action_Comedy\9ltpGvaDfBM\736.jpg	Act_Adv	0	1	0	0
23342	frames\Drama\93tR96egox4\1656.jpg	Drama	1	0	0	0
23343	frames\Drama\ZSKSNo2z8AM\2346.jpg	Drama	1	0	0	0
23344	frames\Drama\uYV11ZwpaSQ\1426.jpg	Drama	1	0	0	0
23345	frames\Adventure_Comedy\-qSADHn4nqw\1196.jpg	Act_Adv	0	1	0	0
23346	frames\Action_Thriller\rsnLwzzkF_Q\276.jpg	Thr_Hor_Cri	0	0	0	1
23347	frames\Action_Drama\_PSZEvsYD6o\966.jpg	Act_Adv	0	1	0	0
23348	frames\Horror_Thriller\6esR4uGEFCc\1426.jpg	Thr_Hor_Cri	0	0	0	1
23349	frames\Drama\G2mYFXmFQPw\2116.jpg	Drama	1	0	0	0
23350	frames\Comedy\LDsysmP_8yo\2576.jpg	Com_Rom	0	0	1	0
23351	frames\Action_Crime\wNWy3YmM3Kw\1656.jpg	Thr_Hor_Cri	0	0	0	1
23352	frames\Drama_Horror\Xei_IKhp9tU\1656.jpg	Thr_Hor_Cri	0	0	0	1
23353	frames\Action_Adventure\og1c8h2UyE8\1886.jpg	Act_Adv	0	1	0	0
23354	frames\Adventure_Comedy\XTjTXskLQO0\2346.jpg	Act_Adv	0	1	0	0
23355	frames\Action_Thriller\NzfSLgWkTlY\1426.jpg	Thr_Hor_Cri	0	0	0	1
23356	frames\Crime_Drama\S76IuL89zVY\46.jpg	Thr_Hor_Cri	0	0	0	1
23357	frames\Drama_Thriller\HQYiGnCpZa8\736.jpg	Thr_Hor_Cri	0	0	0	1
23358	frames\Drama_Romance\9n23ISvkbFQ\1426.jpg	Com_Rom	0	0	1	0
23359	frames\Action_Comedy\CPnwlNvwBLI\736.jpg	Act_Adv	0	1	0	0
23360	frames\Action_Adventure\UsZNj9srzR8\2806.jpg	Act_Adv	0	1	0	0
23361	frames\Drama\AbRlLFpC34s\46.jpg	Drama	1	0	0	0
23362	frames\Action_Adventure\b_HhiU1mOwU\966.jpg	Act_Adv	0	1	0	0
23363	frames\Comedy_Romance\r_tl6PA-Rd4\736.jpg	Com_Rom	0	0	1	0
23364	frames\Thriller\rku6u5PmiZ4\276.jpg	Thr_Hor_Cri	0	0	0	1
23365	frames\Comedy\rxCuYueuyxM\2116.jpg	Com_Rom	0	0	1	0
23366	frames\Action_Adventure\NBYfDP0IO18\2116.jpg	Act_Adv	0	1	0	0
23367	frames\Crime_Drama\ozf32hrXGiY\1426.jpg	Thr_Hor_Cri	0	0	0	1
23368	frames\Action_Adventure\yJ5tQQhl8wc\2806.jpg	Act_Adv	0	1	0	0
23369	frames\Action_Adventure\fYVAGoTb8w4\736.jpg	Act_Adv	0	1	0	0
23370	frames\Crime_Drama\Ywd-UZnkfR8\3036.jpg	Thr_Hor_Cri	0	0	0	1
23371	frames\Adventure_Drama\frE9rXnaHpE\3036.jpg	Act_Adv	0	1	0	0
23372	frames\Drama_Horror\3JL2XIwueEA\46.jpg	Thr_Hor_Cri	0	0	0	1
23373	frames\Adventure_Comedy\nAgSecmB9lM\2116.jpg	Act_Adv	0	1	0	0
23374	frames\Action_Adventure\ZoL1epfoq-g\2116.jpg	Act_Adv	0	1	0	0
23375	frames\Action\Hj9q4NlwcXo\3266.jpg	Act_Adv	0	1	0	0
23376	frames\Crime_Drama\6HH44dvOLJw\966.jpg	Thr_Hor_Cri	0	0	0	1
23377	frames\Action_Adventure\D6uIONVMTxE\736.jpg	Act_Adv	0	1	0	0
23378	frames\Adventure_Drama\jmpuAz59EbQ\1426.jpg	Act_Adv	0	1	0	0
23379	frames\Drama_Romance\YGenu4ZFnmQ\1656.jpg	Com_Rom	0	0	1	0
23380	frames\Drama\QJVsS-vIDdc\506.jpg	Drama	1	0	0	0
23381	frames\Action_Comedy\nmaCobIvt2w\966.jpg	Act_Adv	0	1	0	0
23382	frames\Drama\mAtmopQxu0o\966.jpg	Drama	1	0	0	0
23383	frames\Drama\bXt-KqvrSh0\506.jpg	Drama	1	0	0	0
23384	frames\Horror\v1M3w_o7cOc\276.jpg	Thr_Hor_Cri	0	0	0	1
23385	frames\Action_Drama\W0ZgTVoA0eY\1426.jpg	Act_Adv	0	1	0	0
23386	frames\Comedy_Horror\A_ry95V0zNw\1426.jpg	Thr_Hor_Cri	0	0	0	1
23387	frames\Comedy_Drama\1B8juGIsDl8\1886.jpg	Com_Rom	0	0	1	0
23388	frames\Horror_Thriller\KVGVHjX_bkg\506.jpg	Thr_Hor_Cri	0	0	0	1
23389	frames\Comedy_Drama\gQ3YdU0WlPw\2346.jpg	Com_Rom	0	0	1	0
23390	frames\Action_Adventure\W2gTKUd1gfQ\966.jpg	Act_Adv	0	1	0	0
23391	frames\Action_Comedy\7aW8oyTgA60\276.jpg	Act_Adv	0	1	0	0
23392	frames\Comedy_Romance\7HHCL1eRdVo\1656.jpg	Com_Rom	0	0	1	0
23393	frames\Action\Ws7Uj5D6354\2116.jpg	Act_Adv	0	1	0	0
23394	frames\Action_Drama\IBjrQR_1ef8\506.jpg	Act_Adv	0	1	0	0
23395	frames\Adventure\6i3eC2gzxXA\1196.jpg	Act_Adv	0	1	0	0
23396	frames\Action_Adventure\JyEvCZ8kwW4\506.jpg	Act_Adv	0	1	0	0
23397	frames\Action_Adventure\AL7UDurxc3w\1426.jpg	Act_Adv	0	1	0	0
23398	frames\Adventure_Comedy\UZ2IjJCsxxo\966.jpg	Act_Adv	0	1	0	0
23399	frames\Crime_Drama\djv5gGXEyXo\3266.jpg	Thr_Hor_Cri	0	0	0	1
23400	frames\Adventure_Comedy\6s8ZEFUSYAI\1196.jpg	Act_Adv	0	1	0	0
23401	frames\Action_Horror\AgsxHmawNqU\506.jpg	Thr_Hor_Cri	0	0	0	1
23402	frames\Adventure\BV1Nyf_u1AA\1196.jpg	Act_Adv	0	1	0	0
23403	frames\Comedy_Drama\byPJ22JDFjI\1656.jpg	Com_Rom	0	0	1	0
23404	frames\Adventure_Drama\Q067OuCUl7o\966.jpg	Act_Adv	0	1	0	0
23405	frames\Action_Adventure\2h8rH8zxA64\1426.jpg	Act_Adv	0	1	0	0
23406	frames\Drama\JomrLxDiT5g\2116.jpg	Drama	1	0	0	0
23407	frames\Comedy\KcLVm5KkTjk\1656.jpg	Com_Rom	0	0	1	0
23408	frames\Drama\rSPj_G2yVz4\276.jpg	Drama	1	0	0	0
23409	frames\Adventure\aBgs1Kxh9nM\1196.jpg	Act_Adv	0	1	0	0
23410	frames\Action_Crime\3yqPdLURXjI\46.jpg	Thr_Hor_Cri	0	0	0	1
23411	frames\Action_Comedy\9DJWMVR_yfM\2806.jpg	Act_Adv	0	1	0	0
23412	frames\Adventure_Comedy\tsIYleoAQpY\966.jpg	Act_Adv	0	1	0	0
23413	frames\Drama_Romance\EQCf1YAzPsg\736.jpg	Com_Rom	0	0	1	0
23414	frames\Horror\DdqQsOC-A2w\966.jpg	Thr_Hor_Cri	0	0	0	1
23415	frames\Adventure_Comedy\ymA7OFZ9lF0\2576.jpg	Act_Adv	0	1	0	0
23416	frames\Action_Horror\dCRen85hQ7Q\3036.jpg	Thr_Hor_Cri	0	0	0	1
23417	frames\Drama\BcmM6kMxyBE\46.jpg	Drama	1	0	0	0
23418	frames\Thriller\nQBrfPjwAfQ\1886.jpg	Thr_Hor_Cri	0	0	0	1
23419	frames\Adventure\Td3qZIf5Swg\1728.jpg	Act_Adv	0	1	0	0
23420	frames\Drama\tpyZHmGRPuE\1426.jpg	Drama	1	0	0	0
23421	frames\Comedy\9YgorDRKoEo\1196.jpg	Com_Rom	0	0	1	0
23422	frames\Drama\QxPA0i_TVvk\1656.jpg	Drama	1	0	0	0
23423	frames\Drama_Romance\tkN8fCU-rzU\736.jpg	Com_Rom	0	0	1	0
23424	frames\Comedy_Drama\mr1bVID2qao\1886.jpg	Com_Rom	0	0	1	0
23425	frames\Comedy\VzXMcMcBwA8\2346.jpg	Com_Rom	0	0	1	0
23426	frames\Comedy\k3TpBfnaEmI\2576.jpg	Com_Rom	0	0	1	0
23427	frames\Comedy_Drama\XrxIR2uja8w\2576.jpg	Com_Rom	0	0	1	0
23428	frames\Comedy_Drama\xsNboBgmN38\276.jpg	Com_Rom	0	0	1	0
23429	frames\Drama_Romance\EQCf1YAzPsg\1196.jpg	Com_Rom	0	0	1	0
23430	frames\Action_Adventure\lmlX39gM9-c\966.jpg	Act_Adv	0	1	0	0
23431	frames\Adventure_Drama\C3J1AO9z0tA\3036.jpg	Act_Adv	0	1	0	0
23432	frames\Action_Thriller\NG5ijPnfYV8\276.jpg	Thr_Hor_Cri	0	0	0	1
23433	frames\Comedy_Crime\fk2MU617-Bc\966.jpg	Thr_Hor_Cri	0	0	0	1
23434	frames\Comedy_Drama\LABMISLl7Y8\506.jpg	Com_Rom	0	0	1	0
23435	frames\Comedy_Crime\38PbAk_SMdo\736.jpg	Thr_Hor_Cri	0	0	0	1
23436	frames\Comedy_Drama\c-zaHGYURv0\966.jpg	Com_Rom	0	0	1	0
23437	frames\Comedy_Drama\gxeIvClLpKI\1196.jpg	Com_Rom	0	0	1	0
23438	frames\Crime_Romance\CK3cE7N1pzU\46.jpg	Thr_Hor_Cri	0	0	0	1
23439	frames\Action_Adventure\Xjp16xSdsp0\276.jpg	Act_Adv	0	1	0	0
23440	frames\Comedy\7p0J9wVGwZ0\2116.jpg	Com_Rom	0	0	1	0
23441	frames\Crime_Drama\_Cr0nP3k_p4\2116.jpg	Thr_Hor_Cri	0	0	0	1
23442	frames\Action_Adventure\Jwaw24W2bW0\2116.jpg	Act_Adv	0	1	0	0
23443	frames\Comedy\DYFQ9vVqiMA\1886.jpg	Com_Rom	0	0	1	0
23444	frames\Adventure_Comedy\aQqAUXKn7t4\3036.jpg	Act_Adv	0	1	0	0
23445	frames\Adventure_Comedy\TkyLnWm1iCs\506.jpg	Act_Adv	0	1	0	0
23446	frames\Crime_Drama\uydWF18xoCQ\276.jpg	Thr_Hor_Cri	0	0	0	1
23447	frames\Drama\J2ugazPv__M\276.jpg	Drama	1	0	0	0
23448	frames\Drama\WjY6_V2EM04\1196.jpg	Drama	1	0	0	0
23449	frames\Drama\mM5dRMY2u28\1886.jpg	Drama	1	0	0	0
23450	frames\Action\tqqSIT1D0vU\506.jpg	Act_Adv	0	1	0	0
23451	frames\Comedy_Drama\lPe61El1_3E\736.jpg	Com_Rom	0	0	1	0
23452	frames\Horror\6QYw68kf4sI\46.jpg	Thr_Hor_Cri	0	0	0	1
23453	frames\Drama\6KqG8CYcMKk\46.jpg	Drama	1	0	0	0
23454	frames\Adventure_Comedy\-19d_T472co\1426.jpg	Act_Adv	0	1	0	0
23455	frames\Crime_Drama\XM3MRt89zy4\2116.jpg	Thr_Hor_Cri	0	0	0	1
23456	frames\Drama\FFWLkCnT50s\2346.jpg	Drama	1	0	0	0
23457	frames\Drama_Thriller\Is5sRHNIAwE\1656.jpg	Thr_Hor_Cri	0	0	0	1
23458	frames\Crime_Drama\-gkBCCbycmQ\1886.jpg	Thr_Hor_Cri	0	0	0	1
23459	frames\Horror_Thriller\7bmB4RhsYgQ\966.jpg	Thr_Hor_Cri	0	0	0	1
23460	frames\Comedy\zjiAUjrvTrw\1656.jpg	Com_Rom	0	0	1	0
23461	frames\Drama\DGABqdbtQnA\46.jpg	Drama	1	0	0	0
23462	frames\Action_Adventure\sLKnt2jBax4\966.jpg	Act_Adv	0	1	0	0
23463	frames\Comedy_Drama\ajBHZKoKYbU\966.jpg	Com_Rom	0	0	1	0
23464	frames\Drama\9_yf1HCH5CY\46.jpg	Drama	1	0	0	0
23465	frames\Crime_Romance\tRwyOQw5zcw\1196.jpg	Thr_Hor_Cri	0	0	0	1
23466	frames\Comedy_Romance\Qa8kCQQUjHM\2576.jpg	Com_Rom	0	0	1	0
23467	frames\Romance_Thriller\d6HReoQl6Mo\3496.jpg	Thr_Hor_Cri	0	0	0	1
23468	frames\Horror_Thriller\gRzjSsXw9PU\46.jpg	Thr_Hor_Cri	0	0	0	1
23469	frames\Comedy_Crime\IrDrwaot490\1196.jpg	Thr_Hor_Cri	0	0	0	1
23470	frames\Drama\oCq7TUmVmt8\1886.jpg	Drama	1	0	0	0
23471	frames\Drama\E3B_XdL7Z6Y\2346.jpg	Drama	1	0	0	0
23472	frames\Comedy_Romance\1nLc8ZZUKCg\966.jpg	Com_Rom	0	0	1	0
23473	frames\Adventure_Drama\6m5KyzSNu3s\276.jpg	Act_Adv	0	1	0	0
23474	frames\Comedy_Horror\03L12Mqkzg8\506.jpg	Thr_Hor_Cri	0	0	0	1
23475	frames\Action_Thriller\B7zXxCAZjK4\2576.jpg	Thr_Hor_Cri	0	0	0	1
23476	frames\Action_Horror\1DGrM6qhZHY\2346.jpg	Thr_Hor_Cri	0	0	0	1
23477	frames\Comedy\sPS0cKOGZO0\46.jpg	Com_Rom	0	0	1	0
23478	frames\Adventure_Comedy\22xJjwTRC10\276.jpg	Act_Adv	0	1	0	0
23479	frames\Comedy\eyCCuHC08bY\2806.jpg	Com_Rom	0	0	1	0
23480	frames\Action_Adventure\fBTODK66ymw\2346.jpg	Act_Adv	0	1	0	0
23481	frames\Action_Adventure\2KGv86GLvXo\2806.jpg	Act_Adv	0	1	0	0
23482	frames\Drama\6KqG8CYcMKk\2116.jpg	Drama	1	0	0	0
23483	frames\Action_Adventure\xx4t4fBIY88\46.jpg	Act_Adv	0	1	0	0
23484	frames\Drama\M9phuyRknPw\736.jpg	Drama	1	0	0	0
23485	frames\Action\j2SPawJewxA\1426.jpg	Act_Adv	0	1	0	0
23486	frames\Action_Adventure\TE95amqnEx8\1886.jpg	Act_Adv	0	1	0	0
23487	frames\Comedy\Tiz3eN3KJRQ\1196.jpg	Com_Rom	0	0	1	0
23488	frames\Action_Drama\elwNOiCaRIs\2576.jpg	Act_Adv	0	1	0	0
23489	frames\Drama_Horror\Pd8RaVEZlyU\2346.jpg	Thr_Hor_Cri	0	0	0	1
23490	frames\Crime_Thriller\vlg5VPKbGQg\736.jpg	Thr_Hor_Cri	0	0	0	1
23491	frames\Comedy\MuIkmspTRo0\1196.jpg	Com_Rom	0	0	1	0
23492	frames\Drama\yXl3ENKGAUQ\736.jpg	Drama	1	0	0	0
23493	frames\Action_Drama\5bWanpZTnSQ\1426.jpg	Act_Adv	0	1	0	0
23494	frames\Action_Adventure\ZEOI34R4iw0\1886.jpg	Act_Adv	0	1	0	0
23495	frames\Adventure_Comedy\xp7F-8G_bPI\276.jpg	Act_Adv	0	1	0	0
23496	frames\Action_Adventure\JylK4HuKMvQ\736.jpg	Act_Adv	0	1	0	0
23497	frames\Comedy_Crime\OToWh3nrWn8\1426.jpg	Thr_Hor_Cri	0	0	0	1
23498	frames\Adventure_Comedy\hlWL5Az4pow\2806.jpg	Act_Adv	0	1	0	0
23499	frames\Action_Adventure\vYH5urNq1Ao\46.jpg	Act_Adv	0	1	0	0
